Language	Beta	Horizon	CodeNumber	Dirichlet	Memory	Surprisal
English	0.00321339789716	1	20	1e-06	2.44511389732	2.00208902359
rrxor	0.585692148347	6	100	1e-05	0.00174407334998	0.904634177685
even	0.94339008433	7	100	1e-06	6.10245479038e-07	0.544754385948
English	0.131657903454	1	20	1e-06	2.09728646278	2.0381834507
forget2_0_5b	0.929060493774	8	100	1e-05	-3.83336606902e-09	0.579414844513
rrxor	0.148301721008	4	100	1e-06	0.744193911552	0.887224137783
EnglishRANDOM_BY_TYPE	0.17453706772	1	100	0.0001	0.73464435339	2.30636119843
even	0.317488475449	5	100	1e-06	0.736894905567	0.491216182709
BackwardsEnglish	0.269766267554	1	100	0.01	0.873973727226	2.2566652298
English	0.00515938447305	2	100	0.0001	3.86904978752	1.92234885693
English	0.381043782646	2	100	0.01	0.580123364925	2.15009331703
English	0.338501899085	3	100	0.001	1.22149348259	1.99319469929
even	0.607896541138	7	100	0.0001	0.508691430092	0.489455759525
English	0.172276097754	3	20	0.01	2.25583672523	1.93566215038
rrxor	0.181382201474	3	100	1e-06	0.0010612483602	0.932178676128
forget2_0_5b	0.893941085448	8	100	1e-06	4.61037785726e-08	0.577888965607
rip	0.375530034604	1	100	0.001	8.97924508081e-08	0.612383365631
rip	0.036688203244	2	100	1.0	0.800148129463	0.535368859768
even	0.462603406581	8	100	1e-05	0.621110975742	0.473418921232
BackwardsEnglish	0.0325057308853	1	100	1e-06	2.55233812332	1.99536764622
English	0.176241564752	1	100	1e-05	1.60862910748	2.11030650139
forget2_0_5b	0.00351886625479	1	100	1.0	0.692781567574	0.561002254486
even	0.140385051323	5	100	0.0001	0.952355504036	0.481452703476
rrxor	0.770663381827	7	100	0.001	0.0022298193071	0.894622921944
even	0.71397373554	3	100	0.01	2.3050578335e-08	0.595180332661
forget2_0_5b	0.939690586885	5	100	1e-05	2.84199170864e-08	0.590460062027
rip	0.839889003232	3	100	1.0	-1.02667909729e-08	0.592701554298
forget2_0_5b	0.30556405412	6	100	1.0	0.000739628449082	0.58321171999
forget2_0_5b	0.722936608096	3	100	1e-06	8.03200919108e-07	0.605787575245
rip	0.863918467394	8	100	0.001	0.000474501110148	0.517007648945
English	0.255965123459	1	1000	0.001	0.958864450455	2.24842453003
English	0.0532301401134	1	100	0.01	2.55156707764	1.9944832325
English	0.143779262655	1	20	0.001	1.96304666996	2.05677556992
even	0.395418849052	15	100	0.01	0.662000894547	0.46604886651
English	0.17956844071	1	100	1e-05	1.57439124584	2.11631536484
English	0.272042950154	2	100	1e-06	1.32829725742	2.03170657158
English	0.181117779327	1	1000	1e-06	1.55966567993	2.11900448799
English	0.247303058549	2	100	1e-05	1.54782855511	2.00439357758
rip	0.883159672174	4	100	1e-06	6.93443098498e-08	0.572538256645
English	0.00589957592957	1	100	0.0001	2.56118512154	1.9939879179
even	0.120477796971	5	100	1e-06	0.956404924393	0.481263250113
forget2_0_5b	0.240461720095	5	100	1e-05	0.0782223567367	0.584510326385
English	0.39302089045	2	100	0.01	0.519598484039	2.16190433502
English	0.0298064859425	2	1000	0.001	4.2819237709	1.94847130775
rrxor	0.362976640074	2	100	0.0001	0.000727227889001	0.950363278389
English	0.0297023453998	2	1000	1e-05	4.24988651276	1.94927620888
even	0.514943953355	4	100	1.0	0.321472704411	0.536251604557
even	0.423391622611	6	100	1e-06	0.58886551857	0.486500144005
even	0.660820570976	2	100	0.0001	-2.59982591011e-09	0.619736015797
forget2_0_5b	0.515533379244	5	100	0.01	0.00054337491747	0.587315201759
forget2_0_5b	0.838600933153	1	100	0.01	-9.43640010576e-09	0.693292796612
English	0.0921312279633	1	100	0.001	2.41692996025	2.00451636314
EnglishRANDOM_BY_TYPE	0.289115216544	1	100	0.01	0.271004259586	2.37932610512
rip	0.431780963211	5	100	0.0001	0.577955067158	0.491457134485
even	0.600212820767	6	100	1e-06	0.51183784008	0.493244290352
rrxor	0.364077883828	5	100	1.0	1.40635529888e-08	0.9160348773
rip	0.996545884625	1	100	1.0	2.73970321985e-08	0.610451042652
rip	0.0665438714771	3	100	0.0001	1.1883752346	0.488647580147
English	0.364919167432	1	100	0.001	0.115435816348	2.51583218575
rip	0.606058362566	7	100	0.01	0.535287797451	0.470953255892
English	0.234656340674	2	100	0.01	1.62662911415	1.99489760399
forget2_0_5b	0.804468602428	1	100	1e-05	3.2837164099e-08	0.693257987499
BackwardsEnglish	0.215850718103	1	100	0.001	1.29712724686	2.15416574478
rrxor	0.399803587838	1	100	1e-06	7.82807632049e-08	0.9499091506
English	0.0357974451409	2	100	0.001	3.49777650833	1.91858816147
rip	0.824880170543	6	100	0.01	0.000621828250587	0.5390163064
English	0.112698882557	1	100	0.0001	2.28633880615	2.01525712013
rrxor	0.629603301441	2	100	1.0	2.45726994308e-08	0.950250506401
even	0.698050179807	2	100	1e-05	2.42528187755e-07	0.620324075222
rrxor	0.531245966606	6	100	0.0001	0.000985444057733	0.905647218227
English	0.254746556041	3	100	0.01	1.9131809473	1.95215260983
BackwardsEnglish	0.159901378888	1	100	0.0001	1.71907031536	2.07850670815
English	0.0802148596517	1	100	0.001	2.4634988308	2.00022363663
English	0.364044672913	2	20	0.0001	0.677238583565	2.13208675385
rip	0.474869650681	2	100	0.001	0.000206441633054	0.610442876816
rip	0.984092281664	15	100	1e-06	0.000483557058033	0.47307112813
rip	0.313684413124	1	100	0.001	3.82547611366e-08	0.611054062843
forget2_0_5b	0.16369728915	5	100	0.0001	0.511799871922	0.567819774151
forget2_0_5b	0.597177378379	6	100	1e-06	0.00064541795291	0.583084344864
even	0.0537452546459	2	100	1e-05	0.951856374741	0.543704986572
rrxor	0.315058371117	2	100	1.0	1.87514572758e-08	0.946984887123
rip	0.15767353429	7	100	1e-05	1.28214347363	0.42757794261
forget2_0_5b	0.35890111918	2	100	0.001	0.000286880880594	0.627544283867
EnglishRANDOM_BY_TYPE	0.104823713686	1	100	0.001	1.65776097775	2.20228981972
English	0.151272118676	3	100	1e-05	3.05497908592	1.97730147839
rip	0.59067433841	2	100	0.001	3.0328138223e-08	0.607665061951
English	0.262611113133	1	100	0.01	0.89794075489	2.26395440102
English	8.42330627365e-05	1	100	0.001	2.5611782074	1.99402177334
forget2_0_5b	0.382724380636	5	100	0.0001	0.000535737955943	0.590355575085
even	0.502663456479	1	100	1e-05	5.045894369e-08	0.635831296444
English	0.36273939786	2	20	1e-05	0.684205889702	2.13086056709
forget2_0_5b	0.853418587806	8	100	0.001	0.000798825698439	0.58057397604
rrxor	0.789512131637	5	100	1.0	2.23633538354e-08	0.913887500763
forget2_0_5b	0.0702853581491	3	100	1.0	0.690945088863	0.561469495296
even	0.6242410181	5	100	0.0001	0.184971734881	0.541275322437
even	0.0853245157706	15	100	1e-05	2.01279449463	0.525364160538
English	0.0706041359838	1	20	0.001	2.47878289223	2.00021100044
EnglishRANDOM_BY_TYPE	0.391436430751	2	100	0.001	-2.31586199106e-08	2.30051922798
rrxor	0.449200883667	5	100	1e-06	0.00168006552849	0.920126259327
BackwardsEnglish	0.121925471224	1	100	1e-06	2.05345797539	2.03297424316
English	0.359837864583	2	100	1e-05	0.70007455349	2.12801671028
even	0.528667576314	5	100	1e-05	0.359898477793	0.52199858427
rip	0.07313636772	6	100	0.0001	1.35417222977	0.433243900537
rrxor	0.603674373378	1	100	0.001	1.87618205416e-08	0.954142391682
forget2_0_5b	0.815357565863	4	100	0.0001	5.51659162795e-09	0.593788325787
English	0.235068754422	1	100	1e-06	1.08622813225	2.21707105637
English	0.17426114939	2	100	0.001	2.07825303078	1.95247519016
forget2_0_5b	0.90846877539	1	100	1e-05	-5.13024378535e-09	0.693276584148
rrxor	0.534011247256	7	100	0.001	0.00221401266754	0.892490386963
English	0.258619975926	3	100	1e-05	1.88267242908	1.95832121372
English	0.308814957136	2	100	0.0001	1.02775776386	2.07409405708
rip	0.104580429585	8	100	0.0001	1.27489101887	0.42289313674
English	0.0079900338107	2	1000	1e-06	4.54169464111	1.96239483356
English	0.72035835441	2	100	0.01	2.63461519268e-09	2.27857589722
forget2_0_5b	0.558254354408	8	100	1e-06	0.000832423509564	0.580371022224
even	0.705194458844	4	100	1e-05	0.000415768998209	0.581506192684
English	0.0573008434398	3	100	0.001	4.14449739456	2.04455018044
even	0.566709177242	7	100	1e-06	0.530249714851	0.487853586674
BackwardsEnglish	0.294865330752	2	100	0.01	1.31327414513	2.02711820602
forget2_0_5b	0.577886422692	3	100	0.001	0.000338999961969	0.605252921581
rrxor	0.990991771471	6	100	1e-06	7.94171484131e-08	0.904968082905
rip	0.129296794357	6	100	1.0	1.33534359932	0.43376287818
even	0.606193016836	1	100	0.01	1.39749465333e-08	0.635095655918
English	0.478225200649	3	100	0.01	0.365474134684	2.09205412865
English	0.00374756135228	1	100	1e-05	2.56132817268	1.99402356148
rip	0.000385484184357	3	100	0.01	1.52639245987	0.488438695669
forget2_0_5b	0.498053966918	6	100	0.0001	0.00064231979195	0.58531922102
rrxor	0.72940719262	4	100	1e-05	0.0013730522478	0.924834489822
rrxor	0.841559082978	2	100	1e-06	1.44388616263e-06	0.945035338402
even	0.395158666831	5	100	0.001	0.513181507587	0.506924629211
rip	0.120390679917	2	100	1e-05	0.485807776451	0.557462573051
rrxor	0.10638138397	5	100	1e-06	1.97712123394	0.842516064644
English	0.223787703737	3	100	0.001	2.2629005909	1.95302534103
forget2_0_5b	0.129751286016	4	100	1e-06	0.609027028084	0.565589308739
EnglishRANDOM_BY_TYPE	0.330767265454	2	100	1e-06	0.45205077529	2.20314216614
English	0.245716152327	2	100	1e-06	1.55783200264	2.00313973427
even	0.424637119138	6	100	1e-05	0.586323261261	0.48679843545
even	0.390870247669	4	100	0.0001	0.490756690502	0.516961395741
forget2_0_5b	0.240532454708	4	100	0.001	0.0557513087988	0.593538880348
even	0.195893743802	3	100	1e-05	0.726019918919	0.52563148737
English	0.205161218381	2	20	1e-05	1.82551276684	1.97439718246
rrxor	0.110081895819	3	100	0.01	0.50298923254	0.916697323322
English	0.0389126876338	2	1000	1e-06	3.91056370735	1.94216907024
English	0.354622425544	2	100	0.0001	0.733845949173	2.12227010727
rip	0.813919481372	8	100	1e-05	0.281278550625	0.486689329147
even	0.49328886006	1	100	1e-05	-2.92731403562e-08	0.636957585812
English	0.334781069053	1	100	1e-05	0.361490577459	2.42326831818
English	0.137426991078	1	100	1e-05	2.08429265022	2.03869915009
rrxor	0.672516778247	7	100	0.001	0.00192903203424	0.8981513381
rip	0.888252474757	3	100	0.0001	4.69964760441e-08	0.593360245228
rrxor	0.220469412396	6	100	1e-06	1.17416191101	0.846593439579
BackwardsEnglish	0.0320768782866	1	100	0.0001	2.55781245232	1.99415647984
English	0.00935910279181	3	100	0.001	4.30937147141	2.06907916069
rip	0.596478190173	8	100	0.001	0.581177949905	0.459504455328
even	0.475940588216	1	100	1e-05	6.75579485687e-08	0.636777281761
English	0.200394257104	1	1000	0.0001	1.3632543087	2.15656685829
even	0.751311064613	6	100	0.0001	0.201880201697	0.530091941357
forget2_0_5b	0.175733379846	4	100	0.01	0.437760233879	0.571064770222
rrxor	0.194916089844	5	100	0.0001	0.829239189625	0.876248657703
rrxor	0.838364964087	3	100	0.001	5.59328228178e-08	0.938423871994
rip	0.948961692076	4	100	0.0001	6.58992789226e-08	0.570677399635
even	0.271453123253	6	100	1.0	0.605768322945	0.483964890242
English	0.00435190981234	2	100	1e-05	3.87722659111	1.92374312878
rrxor	0.893802819279	5	100	1e-06	1.23943311792e-06	0.91749382019
English	0.0651348728251	2	100	0.001	3.16058254242	1.91404664516
English	0.19146570135	2	100	0.0001	1.95280945301	1.96268582344
rip	0.718921184214	7	100	0.001	0.363530606031	0.48672825098
EnglishRANDOM_BY_TYPE	0.14090969612	2	100	1e-05	1.85532796383	2.0544025898
even	0.379237148188	2	100	0.0001	0.000236230858718	0.623651444912
even	0.885394855308	15	100	0.001	0.618305563927	0.466197758913
English	0.392155343845	2	100	0.0001	0.523953258991	2.1611468792
even	0.401301269058	4	100	0.0001	0.479890078306	0.518715262413
even	0.981827351389	6	100	1e-05	3.69419907997e-08	0.555173873901
rrxor	0.401581656173	4	100	0.01	0.00137208483648	0.924446105957
English	0.128900521681	2	100	0.01	2.39751243591	1.93413102627
rrxor	0.275963269937	5	100	1.0	0.246215328574	0.899722397327
English	0.00240196840253	1	100	0.001	2.56092596054	1.99403655529
rrxor	0.0895760487211	2	100	0.001	0.00866734981537	0.949150979519
English	0.00126609898303	1	100	0.0001	2.56123685837	1.9940174818
even	0.128883169745	4	100	1e-05	0.923434138298	0.495414793491
even	0.810415602042	2	100	0.001	2.65285358125e-08	0.620693683624
English	0.00592322825484	2	100	0.01	3.93915581703	1.92206382751
rrxor	0.621522473057	2	100	0.0001	5.25912291494e-08	0.949160218239
rip	0.59435796393	6	100	1e-06	0.381846994162	0.496726512909
forget2_0_5b	0.64451561844	4	100	0.01	0.000295124162221	0.594850361347
English	0.210679136385	2	100	0.0001	1.81314790249	1.97559213638
English	0.267969920682	3	100	0.01	1.79720532894	1.95490682125
English	0.067585902586	2	1000	0.001	3.41801190376	1.93359541893
rrxor	0.903201591622	3	100	1.0	1.4906110124e-08	0.936832726002
even	0.252231575575	4	100	0.01	0.56131541729	0.510798931122
rrxor	0.73367290747	2	100	0.001	1.82812431859e-08	0.950997412205
English	0.157953038529	3	100	0.0001	2.94622015953	1.97457611561
English	0.28207748343	3	100	0.01	1.69373273849	1.96113109589
rip	0.134327064245	4	100	1e-05	1.26936781406	0.462850302458
English	0.0280106522296	1	10000	0.0001	2.56245851517	1.9940340519
forget2_0_5b	0.043450474817	7	100	0.0001	0.693216204643	0.564550578594
even	0.714169963127	7	100	0.001	0.387868016958	0.50078612566
even	0.0627020871561	7	100	1.0	0.860455513	0.469677686691
forget2_0_5b	0.927613898368	1	100	0.01	3.99467268153e-08	0.693272829056
English	0.385259188795	1	10000	1e-06	0.0216799583286	2.55432701111
English	0.383929550733	3	100	0.0001	0.829449832439	2.03412556648
English	0.129302205983	2	100	0.0001	2.43364882469	1.93210589886
English	0.0152993860094	1	100	1e-06	2.56091046333	1.9940533638
even	0.311267011894	15	100	0.0001	0.66581183672	0.464877188206
English	0.00951917398694	1	100	1e-06	2.56125998497	1.99401521683
forget2_0_5b	0.505687550894	4	100	0.01	0.000444438599516	0.593885660172
rip	0.927266965794	7	100	0.001	1.92646307795e-08	0.527947247028
English	0.00682677282778	2	100	1e-06	3.91084909439	1.92219638824
even	0.707414133279	2	100	1e-06	1.29044250841e-08	0.62184214592
English	0.352854130595	1	100	0.0001	0.273400127888	2.45442724228
English	0.389729797097	3	20	1e-06	0.799448490143	2.03925013542
even	0.199841209549	3	100	1e-05	0.725136816502	0.52617162466
English	0.308978239012	2	100	1e-05	1.02617013454	2.07440328598
English	0.0579063048707	2	100	0.001	3.19385480881	1.91635251045
rip	0.36118489141	4	100	0.0001	0.686355650425	0.499374568462
forget2_0_5b	0.485958636682	2	100	1e-05	0.000137817594805	0.62862932682
rrxor	0.0071734333264	5	100	1e-06	3.7451941967	0.829469025135
rip	0.65490773749	1	100	1e-05	4.28847997114e-08	0.611642718315
rip	0.666167063766	1	100	1e-06	-8.17738499137e-09	0.60986071825
rrxor	0.646366404209	3	100	1.0	2.05194830016e-08	0.933968007565
rip	0.0516034154216	5	100	0.0001	1.37658584118	0.443912506104
English	0.368259879806	1	100	0.0001	0.104655772448	2.52012276649
English	0.0848891637131	2	20	0.01	2.49143528938	1.93146336079
English	0.276279274906	3	100	0.01	1.7246658802	1.9556940794
even	0.180953143953	6	100	1e-05	0.843261837959	0.476083427668
rip	0.0819855182542	8	100	0.0001	1.26960790157	0.422912716866
English	0.00550398807157	1	1000	1e-06	2.56207251549	1.9940199852
English	0.236319455848	2	100	0.001	1.62816536427	1.99541461468
English	0.393917321865	3	100	1e-05	0.779376924038	2.04153561592
even	0.420529661437	1	100	0.01	-1.35050726158e-09	0.638477921486
BackwardsEnglish	0.0467538503757	1	100	1e-05	2.53256464005	1.99504184723
forget2_0_5b	0.494477594072	6	100	0.0001	0.000632639217656	0.583515107632
English	0.338225431141	2	100	0.01	0.823076665401	2.10661768913
forget2_0_5b	0.810630690087	8	100	0.001	0.000794405583292	0.576160907745
rip	0.112689063776	7	100	0.0001	1.31137812138	0.427128046751
rrxor	0.658807729455	1	100	1e-06	4.75153711932e-08	0.945288896561
English	0.197852842222	3	100	0.0001	2.46291995049	1.9557338953
rip	0.897846854001	1	100	1e-06	3.38233547836e-08	0.612058997154
English	0.000243668173152	2	1000	1e-06	4.54079341888	1.964884758
English	0.163237329524	1	1000	1e-05	1.73801827431	2.08860898018
rip	0.820982783741	8	100	1e-06	0.253621041775	0.489749968052
English	0.356403367069	2	100	0.0001	0.718458592892	2.12466597557
English	0.00468180804034	2	1000	0.0001	4.53231239319	1.96086370945
rrxor	0.341980110356	3	100	0.01	0.00105622352567	0.933385193348
English	0.318678278185	1	100	1e-05	0.4748904109	2.38630533218
English	0.123011839242	2	10000	1e-06	2.62705993652	1.94102811813
even	0.345062623869	6	100	0.001	0.603091657162	0.48598921299
rip	0.682888672305	6	100	1e-05	0.217778414488	0.513795256615
English	0.00738801252206	1	1000	0.01	2.56201434135	1.99404525757
English	0.1889892306	1	1000	1e-05	1.47806537151	2.13415718079
even	0.415504644134	15	100	0.0001	0.666534125805	0.465265929699
forget2_0_5b	0.367104503598	8	100	1e-05	0.000824945454951	0.579112112522
English	0.22276220653	2	100	0.0001	1.71497523785	1.98581874371
rip	0.82272844767	2	100	1e-05	1.72464183379e-07	0.610394358635
English	0.0989212257666	2	100	1e-05	2.77217173576	1.92039740086
English	0.0799420785144	2	100	1e-05	2.96335458755	1.91686105728
even	0.14802494484	5	100	0.0001	0.949599862099	0.481603235006
English	0.0371984810142	1	100	0.0001	2.56015276909	1.99407684803
rip	0.749534495252	6	100	1e-06	0.000521067646332	0.539993405342
even	0.0375764754605	7	100	0.0001	0.860374331474	0.469892114401
rip	0.655762145232	4	100	0.01	0.000443979748525	0.571220040321
English	0.136137494238	3	100	0.001	3.23425555229	1.9878641367
English	0.344121301239	3	20	0.01	1.13911008835	1.99819612503
rip	0.541235269265	8	100	0.0001	0.60880947113	0.457035034895
forget2_0_5b	0.000676533465902	2	100	1e-05	0.694821059704	0.562812805176
rip	0.1089630395	8	100	0.0001	1.26510417461	0.423247128725
even	0.221708734914	6	100	0.01	0.775574147701	0.478671222925
even	0.969726632838	3	100	0.001	1.1336002359e-08	0.598121583462
forget2_0_5b	0.748423898972	2	100	1e-06	3.51628166584e-08	0.628539204597
rip	0.0799735524705	5	100	1e-06	1.37577080727	0.443896621466
English	0.183027871574	2	20	0.0001	1.9698677063	1.9607745409
even	0.541756445757	7	100	1e-06	0.538977324963	0.487111985683
even	0.00359109549487	4	100	0.0001	1.04165077209	0.491707056761
rrxor	0.242277265472	3	100	1.0	0.00101297162473	0.937102377415
rip	0.323850898277	2	100	1e-06	0.000236425315961	0.609960496426
EnglishRANDOM_BY_TYPE	0.273235808136	2	100	0.0001	0.682931005955	2.2110812664
rrxor	0.556308950337	3	100	1.0	4.96556928908e-08	0.937090396881
rip	0.772999433423	5	100	0.01	0.0005388839636	0.556315839291
rip	0.411557795421	2	100	1e-05	0.000236429768847	0.60925579071
rip	0.110833487737	15	100	0.0001	1.10333287716	0.419242560863
even	0.259336846703	4	100	1e-05	0.553134083748	0.512144505978
English	0.154010875491	1	100	0.0001	1.88302195072	2.06664776802
rip	0.635463435359	3	100	1e-06	0.000343800900737	0.594455897808
English	0.0723136570455	2	1000	1e-05	3.35139417648	1.92962908745
English	0.00363307578752	3	100	0.01	4.27869033813	2.06003046036
English	0.0944309760081	3	20	0.0001	2.62702775002	1.94433104992
even	0.268174808507	8	100	1e-05	0.725085675716	0.469063460827
English	0.139970790377	2	100	0.01	2.32304096222	1.93713474274
English	0.00136138218025	2	100	0.01	3.90039348602	1.92558848858
English	0.000593561464513	2	100	0.001	3.93058824539	1.92303013802
