Language	Beta	EE	Memories	UpperBound	FutureSurp	avg16	avg17	avg18	avg19	 dropout1	emb_dim	rnn_dim	rnn_layers	lr	model	dropout2	batchSize	horizon	beta	flow_layers	flow_type	Iterations	flow_hid_dim	in_flow_layers
even	0.651211605556	0.591218218398	0.559047897479	6.18060697832	0.465611664929	0.475538612275	0.473653597788	0.471998642621	0.470784124107	0.0	50	32	1	0.001	REAL	0.0	64	30	0.651211605556	1	ddsf	10	512	2
repeat	0.028673101874	3.65379486493	8.37153126261	16.4882227605	0.85562852637	0.696649940134	0.697661856756	0.69908198217	0.700977568553	0.0	50	128	1	0.001	REAL	0.0	128	30	0.028673101874	4	ddsf	2	128	2
English	0.291399812687	0.149610125831	0.579521619467	6.47552127185	1.93522608035	2.35342256426	2.18712860542	2.10551176769	2.05752506761	0.1	50	256	1	0.0005	REAL_REAL	0.2	64	30	0.291399812687	2	dsf	17	512	2
English	0.00393303713282	0.996230464768	18.5191617708	26.1415908951	1.93400371283	1.95153181907	1.94810612163	1.944712603	1.94223795378	0.0	100	128	1	0.001	RANDOM_BY_TYPE	0.0	32	30	0.00393303713282	2	ddsf	15	512	2
even	0.29646709906	0.62556573865	0.676949288873	9.8688801636	0.461854707871	0.464189219781	0.464057234508	0.4636549496	0.463353417655	0.0	100	32	1	0.0001	REAL	0.0	16	30	0.29646709906	1	dsf	20	128	2
rrxor	0.441541889113	-0.532490221534	0.0128966900751	2.80405243858	0.901210578901	0.947763970863	0.949002191127	0.936646483246	0.927374978644	0.0	100	32	1	0.0001	REAL	0.2	16	30	0.441541889113	2	dsf	20	32	2
rrxor	0.00749477293835	0.800690366069	4.27371342668	16.2467801908	0.811243953095	0.823264954496	0.821319274461	0.821204813954	0.819357632076	0.0	50	32	1	0.004	REAL	0.1	16	30	0.00749477293835	1	dsf	10	32	2
English	0.469209297373	-0.00269510280201	0.102552154369	4.53227444243	1.94950228754	2.49690105032	2.26581848164	2.15924669484	2.09877799118	0.0	200	128	1	0.001	REAL_REAL	0.2	32	30	0.469209297373	4	dsf	14	512	2
even	0.816268850328	0.34428556424	0.370049790063	3.80790403555	0.480658462866	0.546620821872	0.533938485942	0.52410592115	0.516036820871	0.0	100	32	1	0.004	REAL	0.0	32	30	0.816268850328	2	dsf	10	64	2
rip	0.390483164158	0.81116270037	1.0241022047	6.25301334788	0.418518092833	0.419468376358	0.423725553127	0.424039286799	0.423385690482	0.2	100	32	1	0.0005	REAL	0.0	32	30	0.390483164158	1	ddsf	10	128	2
even	0.455965686633	0.620955878162	0.674116623653	9.40720237454	0.462036510097	0.4652393973	0.464748991878	0.464261652723	0.463924711233	0.2	100	32	1	0.001	REAL	0.0	16	30	0.455965686633	1	dsf	17	512	2
even	0.40373457886	0.622050398999	0.666237980509	9.86501078879	0.461862324154	0.464550113748	0.464285880537	0.463653553298	0.463259598782	0.0	50	32	1	0.001	REAL	0.0	64	30	0.40373457886	2	ddsf	20	512	2
rrxor	0.598053782116	-0.20036151578	0.0218249199136	4.56392070227	0.855776102695	0.946677805539	0.94662498044	0.93261099745	0.922183420509	0.0	100	32	1	0.004	REAL	0.0	16	30	0.598053782116	2	dsf	10	512	2
rrxor	0.371862172184	0.329140621059	0.606270886133	7.08061813588	0.818021609836	0.883016237571	0.873654662411	0.868810647315	0.862579626012	0.0	100	32	1	0.0005	REAL	0.0	16	30	0.371862172184	2	ddsf	10	512	2
PTB	0.0173385200093	2.4248708647	24.7723714255	30.2926379029	4.59292735893	4.67518777338	4.7298758547	4.68224018208	4.6758717345	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.0173385200093	2	dsf	99	512	2
rrxor	0.295037385276	-0.151048817705	0.013283895265	3.70397735506	0.892190677338	0.948073130142	0.948275410069	0.934496493894	0.92471837021	0.0	100	32	1	0.0005	REAL	0.2	16	30	0.295037385276	1	ddsf	10	64	2
even	0.693131707632	0.00923685484867	0.00838701489946	2.83504353021	0.504717770165	0.635389619629	0.622942223567	0.598426907744	0.582621911166	0.0	100	32	1	0.001	REAL	0.2	64	30	0.693131707632	2	dsf	10	128	2
rip	0.586513220675	0.634928406574	0.697939933567	4.5655676242	0.430976309668	0.423546749201	0.450466311364	0.454880216646	0.452827046452	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.586513220675	2	ddsf	10	512	2
PTB	0.283001630743	0.863589154413	4.04009423556	16.3402958236	4.69699804103	5.44735279497	5.2201029606	5.05340372684	4.97436547014	0.2	100	256	1	0.0001	REAL	0.0	32	30	0.283001630743	2	ddsf	98	512	2
forget2_0_5b	0.293282359141	-0.00075871691766	0.00849173884844	0.693170930243	0.567529650733	0.693176157065	0.62584107766	0.603388635751	0.592174064292	0.0	50	32	1	0.0005	REAL	0.0	16	30	0.293282359141	2	dsf	10	512	2
even	0.0861733672268	0.623711582753	0.703597878219	9.8699300267	0.462046642687	0.464465030896	0.463701337374	0.463667427122	0.463271796632	0.0	100	32	1	0.001	REAL	0.0	64	30	0.0861733672268	2	ddsf	10	128	2
PTB	0.0343956049177	2.0212270246	18.096887115	16.2210727983	4.57328944442	4.83292670037	4.79365315325	4.7148948937	4.69074048571	0.0	300	256	1	0.001	REAL	0.2	32	30	0.0343956049177	1	dsf	101	512	2
English	0.0174960733511	1.0446009624	11.401311854	17.5093011416	1.82699075868	1.87867368364	1.86535741621	1.85570086271	1.84839834045	0.1	300	512	1	0.002	REAL	0.0	16	30	0.0174960733511	9	ddsf	8	512	2
even	0.675090351519	0.603300487791	0.63726360182	7.10018860214	0.464019721893	0.471307065459	0.470121761597	0.468911627024	0.468020629448	0.0	50	32	1	0.001	REAL	0.0	64	30	0.675090351519	1	dsf	10	512	2
English	0.13	0.704927934974	2.6451050458	8.33486057045	1.8604353693	2.01418653626	1.95940853194	1.92954990453	1.91102480913	0.1	200	64	1	0.002	REAL	0.0	16	30	0.13	2	dsf	17	512	2
rip	0.432843239704	0.663892491699	0.876752709724	4.55913325228	0.428392547643	0.441423338146	0.455122458999	0.451945542729	0.449544173913	0.0	100	32	1	0.001	REAL	0.0	16	30	0.432843239704	2	dsf	10	32	2
repeat2	0.00023131091205	8.0964503485	84.3500843546	10.4003202206	0.153591324807	0.147280552999	0.149609435682	0.152343007987	0.152950288451	0.1	50	128	1	0.004	REAL	0.0	64	30	0.00023131091205	1	dsf	4	128	2
rrxor	0.299047080844	-0.305735930131	0.0140970247967	2.80988616534	0.906713258369	0.94997923949	0.950436535945	0.936546804496	0.927884558864	0.0	50	32	1	0.0001	REAL	0.2	32	30	0.299047080844	1	dsf	10	64	2
rip	0.213034064424	0.828823832115	1.11021166912	6.68443873872	0.418250706552	0.41990358722	0.423715139664	0.422373375949	0.422050654143	0.0	50	32	1	0.0005	REAL	0.0	32	30	0.213034064424	1	dsf	10	512	2
English	0.05	0.89109558708	5.46577276929	12.0193154792	1.83989001348	1.91326620001	1.89268126973	1.87844730707	1.86842086906	0.0	100	256	1	0.001	REAL	0.0	64	30	0.05	4	ddsf	8	512	2
English	0.0481357527677	0.736519096234	4.65477487808	10.2906769278	1.89475557794	1.95792706893	1.93889874843	1.92721804791	1.91873043738	0.0	200	128	1	0.001	REAL_REAL	0.0	32	30	0.0481357527677	4	dsf	15	512	2
English	0.16835363821	0.466797617344	2.03512383439	8.49704949866	1.9312514417	2.1581563339	2.08497017511	2.0412767453	2.01276740103	0.0	300	256	1	0.001	RANDOM_BY_TYPE	0.0	32	30	0.16835363821	2	ddsf	6	512	2
English	0.210622299958	0.399404211106	1.3569631958	6.47851799089	1.88251814994	2.28135143866	2.12392846138	2.04786650071	2.00248365506	0.1	50	512	1	0.0005	REAL	0.2	32	30	0.210622299958	4	dsf	12	512	2
English	0.04	0.910853176805	6.2385278333	12.0158128142	1.83737426963	1.90893557117	1.89094291182	1.87597338523	1.86619104107	0.0	200	256	1	0.001	REAL	0.0	32	30	0.04	6	ddsf	8	512	2
rip	0.0925376446977	0.846999391895	1.21419825375	9.18711707929	0.41670041526	0.418827394154	0.418699923984	0.418575847683	0.418221887519	0.0	100	32	1	0.0001	REAL	0.0	16	30	0.0925376446977	2	dsf	10	128	2
even	0.653279309592	0.475393837245	0.544167805954	4.75954966749	0.471915470807	0.505871764859	0.501047468481	0.494945809239	0.491163360777	0.0	50	32	1	0.001	REAL	0.0	64	30	0.653279309592	2	dsf	10	64	2
PTB	0.0393404316991	1.51319817034	14.3853564867	16.50660428	4.74667482826	4.93099638615	4.93230782481	4.87145843721	4.85578229108	0.0	50	256	1	0.001	REAL	0.0	64	30	0.0393404316991	0	dsf	120	512	2
English	0.009	1.04728775533	10.1057381452	19.3526992472	1.82968297846	1.8540057112	1.84777405326	1.84303488621	1.83972604541	0.2	300	64	1	0.001	REAL	0.0	64	30	0.009	4	dsf	27	512	2
rrxor	0.675705553722	-0.193976299466	0.0220913243363	5.43066164936	0.858991391037	0.947250603834	0.947853842632	0.934798403181	0.925803264786	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.675705553722	1	ddsf	10	512	2
English	0.0387903023322	0.949195324721	5.89841543357	13.8492852803	1.83473853579	1.89487744536	1.87976156093	1.86802433209	1.85987378713	0.0	200	128	1	0.0005	REAL	0.0	32	30	0.0387903023322	10	ddsf	15	512	2
English	0.04	0.925932577143	7.06862750371	12.0141372754	1.83413574004	1.91485239646	1.89246938661	1.87643202115	1.86557451073	0.1	300	512	1	0.001	REAL	0.2	16	30	0.04	4	dsf	18	512	2
English	0.06	0.857614928698	4.87658536784	10.1763144569	1.8406048135	1.93457555972	1.90774205826	1.88944773442	1.87733126785	0.0	200	256	1	0.001	REAL	0.0	64	30	0.06	4	dsf	6	512	2
rip	0.399350458184	0.596268420846	0.689177787182	4.56279262287	0.433288169371	0.431490841257	0.461181721474	0.462568219215	0.460097415064	0.2	100	32	1	0.0001	REAL	0.1	64	30	0.399350458184	1	dsf	10	128	2
rrxor	0.443613573331	0.392443122279	0.441411733857	7.93581968262	0.821151130125	0.88919114141	0.884742031103	0.879515732804	0.872269562047	0.1	100	32	1	0.0005	REAL	0.0	16	30	0.443613573331	2	ddsf	10	32	2
English	0.0288638902565	0.782988058566	6.65052981269	12.1909827965	1.89394131713	1.95364893161	1.93581074445	1.92384361539	1.91601051273	0.0	200	512	1	0.001	REAL_REAL	0.1	64	30	0.0288638902565	2	dsf	5	512	2
Japanese	0.272127288511	0.503450289765	1.28029080401	5.12602127796	1.43054990442	1.69607982914	1.59384964346	1.54222876815	1.51228873413	0.0	200	128	1	0.004	REAL	0.0	32	30	0.272127288511	1	dsf	9	512	2
rip	0.155904972708	0.821676588989	1.19257241077	6.67986480402	0.41842504661	0.42011474811	0.424129823593	0.423027449126	0.422805835184	0.0	100	32	1	0.001	REAL	0.0	32	30	0.155904972708	2	dsf	10	64	2
even	0.236525157999	0.42156719672	0.664697551735	4.28454547536	0.47523765348	0.499266777412	0.508903091314	0.500376061692	0.498524691497	0.1	100	32	1	0.001	REAL	0.2	64	30	0.236525157999	1	dsf	20	64	2
even	0.152061485359	0.62337056042	0.686671016769	9.40828790699	0.462090070597	0.463918751982	0.464035154365	0.463586683195	0.463391571903	0.0	100	32	1	0.001	REAL	0.0	64	30	0.152061485359	1	dsf	10	512	2
rrxor	0.046886652364	0.127821337407	1.31681075119	5.47205820982	0.874085105221	0.900584323231	0.896635102961	0.895545258897	0.892532359996	0.0	100	32	1	0.0001	REAL	0.2	64	30	0.046886652364	1	ddsf	10	512	2
rip	0.501200047605	0.63698708337	0.703958230959	4.57242694674	0.431310298762	0.426546237681	0.45211652034	0.45610712513	0.453871528792	0.0	50	32	1	0.004	REAL	0.0	16	30	0.501200047605	1	ddsf	10	128	2
even	0.484577393018	0.094563385582	0.0836052600767	2.8384633009	0.499079075083	0.609700206199	0.596488688958	0.576796212874	0.563910555519	0.0	50	32	1	0.001	REAL	0.1	32	30	0.484577393018	2	ddsf	10	512	2
rrxor	0.643820808486	-0.364905067816	0.00639000649636	4.58226974421	0.873215102421	0.948198858219	0.948651059119	0.935692310834	0.926043975669	0.0	50	32	1	0.002	REAL	0.1	64	30	0.643820808486	1	dsf	10	32	2
English	0.286032151322	0.329731871893	1.00296410815	6.46431456164	1.88278706685	2.28491266106	2.12416597624	2.04749451242	2.00213853777	0.0	50	128	1	0.0005	REAL	0.0	32	30	0.286032151322	1	ddsf	11	512	2
repeat	0.00268427	8.94236484424	10.9244972106	16.4882534058	0.503059237439	0.490360734195	0.492928822469	0.493825985315	0.494872788106	0.1	50	32	1	0.002	REAL	0.0	32	30	0.00268427	1	ddsf	70	512	2
even	0.358641433391	0.619682594967	0.688596242254	9.88623126709	0.462949808011	0.466758238867	0.466157414273	0.46538086008	0.464837024899	0.0	100	32	1	0.001	REAL	0.0	32	30	0.358641433391	1	dsf	10	128	2
even	0.838188589115	-0.00135387252377	0.0323851682465	2.83039398452	0.504356355933	0.636948443041	0.621143361877	0.597197228547	0.581483807045	0.0	100	32	1	0.001	REAL	0.0	64	30	0.838188589115	1	dsf	10	32	2
English	0.05	0.90319420895	5.64670585505	12.0063759683	1.83412863532	1.91192815567	1.88965110697	1.87519167376	1.86491340215	0.1	100	256	1	0.0005	REAL	0.0	32	30	0.05	1	dsf	11	512	2
Japanese	0.123482445911	0.730132974506	2.39011461177	6.55133071953	1.41320404401	1.54133851183	1.50152473814	1.47632174329	1.46051536325	0.2	200	256	1	0.001	REAL	0.1	64	30	0.123482445911	3	ddsf	8	512	2
English	0.006	1.06099763417	12.1347166341	23.0201716069	1.82972311282	1.85115095937	1.84616877028	1.84186475997	1.83876209401	0.1	50	64	1	0.0005	REAL	0.0	64	30	0.006	1	ddsf	28	512	2
PTB	0.00297920734533	2.58846156461	31.8762000557	45.9650466916	4.83278631615	4.88824036342	4.93630025127	4.89928640234	4.89806458772	0.1	100	256	1	0.0001	REAL	0.1	32	30	0.00297920734533	1	ddsf	38	512	2
PTB	0.00810738017117	2.02845631816	45.2311180488	25.8032753447	4.65108416636	4.6957146701	4.75366127329	4.7168352322	4.71438227186	0.0	50	256	1	0.001	REAL	0.0	32	30	0.00810738017117	0	ddsf	126	512	2
even	0.292545007305	0.62027046691	0.682297325012	10.3348548871	0.462241207634	0.465385776879	0.46481704829	0.464265951248	0.463962373112	0.0	100	32	1	0.001	REAL	0.0	32	30	0.292545007305	1	dsf	20	32	2
English	0.310474384785	0.330963589912	0.952961601575	6.45983109594	1.87477697037	2.29494574298	2.12907866218	2.04926778503	2.00161291758	0.2	200	128	1	0.0005	REAL	0.0	32	30	0.310474384785	15	dsf	14	512	2
repeat2	0.00116783032961	3.64475941849	75.4766733996	10.4097583759	0.450999930491	0.083087407682	0.131739403829	0.260124117657	0.30517682607	0.0	50	64	1	0.001	REAL	0.2	16	30	0.00116783032961	1	dsf	41	128	2
English	0.173671822797	0.590602913449	2.26435070546	8.32856434974	1.85963603367	2.11195635009	2.01971051021	1.97107526476	1.94120537126	0.0	100	256	1	0.0005	REAL	0.1	32	30	0.173671822797	1	ddsf	11	512	2
PTB	0.0282466821909	2.17569043331	19.8655727693	30.4477378191	4.64147634388	4.77230231282	4.80421140157	4.75179991381	4.74015136667	0.1	50	256	1	0.004	REAL	0.0	16	30	0.0282466821909	4	dsf	78	512	2
repeat2	0.000921970735856	2.83712884016	7.30227591775	10.399107764	0.504131928253	0.0192677601614	0.0989347296403	0.251282666156	0.315354983228	0.0	50	128	1	0.001	REAL	0.2	16	30	0.000921970735856	3	dsf	12	128	2
even	0.357727682827	0.622756438445	0.67136293684	9.88579578023	0.462832375993	0.465809725031	0.465212889013	0.464806080664	0.46441659181	0.0	50	32	1	0.001	REAL	0.0	64	30	0.357727682827	2	dsf	10	512	2
rrxor	0.646550635885	-0.267490521321	0.0136896865536	2.8015587778	0.90220688343	0.947476394707	0.94785861054	0.933485552336	0.924105890019	0.0	50	32	1	0.001	REAL	0.2	16	30	0.646550635885	3	dsf	10	512	2
English	0.013662132852	0.839952888351	9.98170070218	15.9508242987	1.88515735769	1.92232125825	1.91354226288	1.90614735451	1.90091601316	0.2	300	512	1	0.001	REAL_REAL	0.1	32	30	0.013662132852	4	dsf	7	512	2
English	0.09	0.708165320337	3.85127702967	8.33821161245	1.85653255862	2.00653310065	1.95376174674	1.92478966817	1.90622730988	0.0	50	512	1	0.001	REAL	0.2	32	30	0.09	3	dsf	13	512	2
rip	0.255733720687	0.80084040693	1.10423540718	6.2550246663	0.419372327342	0.421716413186	0.427198742097	0.426689124487	0.425887473235	0.0	50	32	1	0.002	REAL	0.0	64	30	0.255733720687	1	ddsf	10	128	2
repeat	0.00268427	7.05229462687	10.6980425537	16.4800437173	0.628516606029	0.521748391307	0.523906614547	0.526843092986	0.532656534138	0.1	50	64	1	0.001	REAL	0.2	32	30	0.00268427	1	ddsf	70	128	2
repeat	0.00399989308889	1.90260983337	18.9597272688	16.479252664	0.971776188707	0.602481947543	0.693595942623	0.760978837263	0.806111791403	0.0	50	64	1	0.001	REAL	0.2	32	30	0.00399989308889	1	ddsf	15	512	2
rrxor	0.323970167447	0.396119537068	0.661340630817	7.10785129271	0.817065929533	0.866314810106	0.861924881248	0.858664622837	0.853984627803	0.0	100	32	1	0.001	REAL	0.0	16	30	0.323970167447	2	dsf	10	512	2
PTB	0.014059752105	2.22757345105	30.0284771286	30.3446039104	4.60840263406	4.68339178909	4.74168353314	4.70501658739	4.70059357679	0.0	100	256	1	0.002	REAL	0.0	16	30	0.014059752105	3	dsf	65	512	2
English	0.333179797403	0.0738699341691	0.292287488935	6.48054470692	1.94443327737	2.41821767755	2.22244788718	2.1304457966	2.07732921555	0.0	200	64	1	0.0001	REAL_REAL	0.0	16	30	0.333179797403	1	dsf	17	512	2
rip	0.434341156694	0.737035146445	0.859053409588	5.41699832218	0.424025861529	0.419552609241	0.436155344571	0.437101253708	0.436345354674	0.0	100	32	1	0.004	REAL	0.0	64	30	0.434341156694	2	dsf	10	512	2
PTB	0.0398716554674	1.7560868727	16.218475115	16.3773955438	4.65309381217	4.85663746766	4.85625701603	4.78773082541	4.76817089667	0.0	100	256	1	0.001	REAL	0.0	32	30	0.0398716554674	1	dsf	93	512	2
rip	0.169720374222	0.844550364264	1.15156521332	9.60632386366	0.416866582166	0.418021670314	0.419319294118	0.418827308467	0.418602096728	0.1	100	32	1	0.004	REAL	0.0	64	30	0.169720374222	2	ddsf	10	128	2
rip	0.227843036599	0.738711496819	1.14964673282	5.4551339149	0.427034067997	0.431300396794	0.448347954081	0.445065126026	0.443820746306	0.0	50	32	1	0.002	REAL	0.2	32	30	0.227843036599	2	dsf	10	512	2
even	0.356899955969	0.513786507355	0.630744862915	5.22518577903	0.468856139362	0.475714448662	0.48811727026	0.481903382985	0.482137577239	0.1	50	32	1	0.001	REAL	0.1	64	30	0.356899955969	1	ddsf	20	64	2
even	0.603290998043	0.59005492871	0.647570545214	6.16070039993	0.464020734458	0.474102661685	0.472242004784	0.470731885163	0.469641672777	0.2	50	32	1	0.0005	REAL	0.0	64	30	0.603290998043	2	ddsf	10	32	2
rrxor	0.435261953538	0.582059814696	0.806603077627	8.72166277286	0.802865136428	0.866153512304	0.857909906166	0.852477267578	0.846728617134	0.0	50	32	1	0.001	REAL	0.0	32	30	0.435261953538	1	dsf	10	128	2
English	0.137133828819	0.634975479869	2.72158159828	8.33169516059	1.85925729271	2.08177741634	2.00117666851	1.95819863843	1.93176869294	0.0	200	256	1	0.001	REAL	0.1	16	30	0.137133828819	1	ddsf	9	512	2
even	0.882293035218	0.00239916109193	0.00718150168619	2.82677165092	0.503308103853	0.634641490134	0.619443720252	0.595791639438	0.580116174586	0.2	100	32	1	0.0001	REAL	0.0	16	30	0.882293035218	1	dsf	10	32	2
even	0.518567639438	0.0667785484411	0.0700187896034	2.8273053826	0.499551196856	0.616003601622	0.601679321803	0.581121727895	0.567357901299	0.1	50	32	1	0.001	REAL	0.1	16	30	0.518567639438	1	ddsf	10	128	2
even	0.693779246745	-0.00442213800506	0.0110815587178	2.82626156714	0.503930272952	0.634715222851	0.620229724779	0.596339216149	0.580923621498	0.1	50	32	1	0.001	REAL	0.1	32	30	0.693779246745	1	dsf	10	128	2
English	0.255917371124	0.4100332713	1.68671970177	6.46222074081	1.86944144523	2.22553089905	2.0864739265	2.01902029078	1.97819355671	0.0	200	256	1	0.002	REAL	0.0	16	30	0.255917371124	1	ddsf	13	512	2
PTB	0.00830985436019	2.96853140012	35.5498340768	44.6880790845	4.64582386384	4.75810637419	4.79261047661	4.74073526728	4.73328735396	0.0	100	512	1	0.001	REAL	0.2	64	30	0.00830985436019	1	ddsf	78	512	2
English	0.0798301614514	0.861898766719	3.36006440481	10.1852607649	1.84805749839	1.9420769327	1.91301240429	1.89469384147	1.8826309705	0.2	50	64	1	0.002	REAL	0.1	64	30	0.0798301614514	5	ddsf	34	512	2
English	0.337164624479	0.121748701138	0.629443012873	6.45581717295	1.88494483788	2.45613444325	2.22061408994	2.11277263513	2.04948524699	0.2	300	256	1	0.001	REAL	0.0	32	30	0.337164624479	10	dsf	11	512	2
rip	0.0344213899856	0.836101651797	1.42053694285	8.77506393329	0.417163161097	0.419759446954	0.421806120765	0.421077635575	0.420378716257	0.0	50	32	1	0.002	REAL	0.0	32	30	0.0344213899856	2	ddsf	10	512	2
PTB	0.0137893376076	2.42500235484	24.2675146356	31.2515102067	4.78024693786	4.90289899556	4.9287630175	4.87996774125	4.87289287589	0.1	50	512	1	0.001	REAL	0.0	16	30	0.0137893376076	6	dsf	23	512	2
rrxor	0.46400330832	-0.326461111474	0.0225073384987	4.58000349012	0.870250495245	0.946940761348	0.947036802185	0.934305210022	0.924929574724	0.0	50	32	1	0.0001	REAL	0.0	16	30	0.46400330832	2	dsf	10	64	2
forget2_0_5b	0.260404016698	0.000953078178734	0.00926875411777	0.693207652708	0.568766354062	0.692995666911	0.626499774504	0.604317812307	0.593214594657	0.1	50	32	1	0.001	REAL	0.1	64	30	0.260404016698	3	ddsf	10	64	2
even	0.880753459957	0.236943600551	0.254954966861	3.32567836801	0.488101698506	0.573134326335	0.56112725915	0.54676572041	0.536411307793	0.0	50	32	1	0.001	REAL	0.0	64	30	0.880753459957	1	ddsf	10	512	2
rip	0.827389761456	-0.0113907228951	0.0143053405721	2.77107049601	0.473804161585	0.608361518197	0.607571970394	0.590394675626	0.571074282057	0.2	50	32	1	0.004	REAL	0.1	16	30	0.827389761456	2	dsf	10	512	2
repeat	0.00209221567231	2.72777902712	11.2176462422	16.4805883821	0.916853957001	0.575447754967	0.591900966146	0.61447527583	0.654892160563	0.0	50	32	1	0.001	REAL	0.1	128	30	0.00209221567231	1	dsf	50	128	2
even	0.695496329823	0.00361455401296	0.00811167475356	2.82561596304	0.504921109658	0.63382273228	0.620328449073	0.596269971148	0.581044658648	0.0	50	32	1	0.001	REAL	0.2	64	30	0.695496329823	4	ddsf	10	32	2
even	0.37217133239	0.61129081611	0.689517896017	7.09265587354	0.462951478303	0.467462946036	0.466824355711	0.466143819018	0.465604486348	0.1	50	32	1	0.004	REAL	0.0	32	30	0.37217133239	1	dsf	10	32	2
